Autoencoder_1,Autoencoder_2,overall-rank, score1, score2, score3, score4, score5, score6,Weight_kg,age,Height_cm,athlete_ID,nameURL,First_Name,Last_Name,Region,sex&division,Gender
1.93393544027059E-126,1,5157,185,333,28,94,213,92,84,29,180.34,108019,/athletes/aaron-schnetzler,Aaron,Schnetzler,Asia,M0,M
4.1008823679644E-129,1,5158,259,333,42,61,243,71,91,37,185.42,98613,/athletes/nathan-reando,Nathan,Reando,Northeast,M0,M
9.89836836146042E-128,1,5160,247,324,31,87,226,80,76,20,178,38382,/athletes/maxime-valiquette,Maxime,Valiquette,Canada East,M0,M
5.16159911502928E-129,1,5161,229,311,43,71,235,86,94,33,180,64394,/athletes/scott-mackey,Scott,Mackey,Australia,M0,M
1.54528519410705E-127,1,5162,222,333,15,83,271,92,77,26,182.88,92037,/athletes/luke-martin,Luke,Martin,Europe,M0,M
1.59567396188979E-129,1,5163,193,261,48,90,244,87,100,35,182.88,79969,/athletes/adam-clifton,Adam,Clifton,Central East,M0,M
5.74505280075851E-128,1,5165,176,309,51,88,220,88,79,34,180.34,210922,/athletes/michael-windsor,Michael,Windsor,Southwest,M0,M
2.31407770271431E-128,1,5166,135,297,52,90,242,85,93,29,185.42,63628,/athletes/josh-easlon,Josh,Easlon,Northwest,M0,M
5.82310477127937E-128,1,5167,231,316,19,91,243,87,75,41,167.64,42273,/athletes/edward-cappelli,Edward,Cappelli,Canada East,M0,M
4.11313062920314E-128,1,5168,210,337,32,71,251,93,78,28,182,59082,/athletes/fred-saba,Fred,Saba,Australia,M0,M
2.27597743404391E-127,1,5169,270,361,5,71,243,90,64,19,172.72,80067,/athletes/david-pettey,David,Pettey,Central East,M0,M
1.68632317021147E-128,1,5170,228,296,46,90,190,80,109,23,185.42,69371,/athletes/garett-klus,Garett,Klus,Canada West,M0,M
7.4660423788675E-127,1,5171,253,377,3,70,252,94,68,24,180.34,116881,/athletes/tim-ahler,Tim,Ahler,Northwest,M0,M
1.40575836445561E-127,1,5172,186,306,30,99,224,87,75,28,175.26,36113,/athletes/adam-murray,Adam,Murray,Southern California,M0,M
1.58320473655645E-128,1,5173,273,309,20,90,237,71,86,24,182.88,40636,/athletes/brandon-young-0,Brandon,Young,Mid Atlantic,M0,M
5.25142154345207E-129,1,5174,147,291,40,90,270,87,84,34,175.26,56297,/athletes/mike-lassak,Mike,Lassak,Central East,M0,M
5.40707115388436E-129,1,5175,186,288,45,92,240,80,82,31,177.8,28380,/athletes/austin-stefani,Austin,Stefani,Northern California,M0,M
8.65578836249691E-129,1,5175,233,307,34,88,242,79,78,23,175.26,173589,/athletes/dung-nguyen,Dung,Nguyen,Northeast,M0,M
2.20509184876893E-129,1,5177,263,297,41,80,218,77,100,30,187.96,224907,/athletes/brandon-whiteley,Brandon,Whiteley,North Central,M0,M
1.96568064014336E-128,1,5178,218,306,42,89,217,85,86,25,182.88,13193,/athletes/jeff-sapit,Jeff,Sapit,Southeast,M0,M
3.33783356920837E-129,1,5179,260,306,26,72,242,97,73,30,175.26,124339,/athletes/jeff-ray,Jeff,Ray,Southeast,M0,M
2.58696463204849E-130,1,5180,258,230,41,90,212,92,91,29,185.42,94043,/athletes/zareh-amirian,Zareh,Amirian,Southern California,M0,M
1.25847107035375E-128,1,5181,256,330,17,74,252,93,77,40,175.26,39282,/athletes/jonathan-martin,Jonathan,Martin,Northeast,M0,M
1.13374739340372E-127,1,5182,180,347,21,85,270,90,68,23,174,119062,/athletes/craig-rC3A4isC3A4nen,Craig,RC3A4IsC3A4Nen,South Central,M0,M
1.65509356632687E-129,1,5183,263,292,29,84,249,80,91,27,187.96,33416,/athletes/dave-lishego,Dave,Lishego,Mid Atlantic,M0,M
1.5604565592351E-127,1,5184,177,359,32,80,249,86,78,36,182.88,125045,/athletes/jason-richart,Jason,Richart,Northern California,M0,M
1.73593512509366E-129,1,5185,296,281,27,90,221,76,84,35,182.88,45553,/athletes/todd-harrison,Todd,Harrison,Canada East,M0,M
2.59268296591689E-129,1,5186,197,283,38,90,243,90,100,32,185.42,33562,/athletes/matthew-baron,Matthew,Baron,Southwest,M0,M
1.1978257213508E-129,1,5186,287,294,45,60,150,102,95,25,177.8,68751,/athletes/colin-grover,Colin,Grover,Southeast,M0,M
4.30547458986163E-130,1,5186,225,264,40,90,243,81,83,33,178,83682,/athletes/jason-collie,Jason,Collie,Australia,M0,M
2.11579627042033E-130,1,5190,310,283,37,73,220,78,88,28,187.96,193036,/athletes/scott-mcquin,Scott,Mcquin,Canada East,M0,M
1.63701304080446E-128,1,5194,212,332,32,89,241,83,86,22,175.26,166777,/athletes/brendan-moore,Brendan,Moore,Southeast,M0,M
1.62671056771465E-129,1,5195,210,261,37,94,221,97,98,30,187.96,7403,/athletes/brian-brockett,Brian,Brockett,Northeast,M0,M
8.33821147692962E-127,1,5196,147,415,22,67,272,97,71,31,177.8,45736,/athletes/brad-jokerst,Brad,Jokerst,North Central,M0,M
2.30335930691584E-128,1,5197,256,318,18,89,219,98,79,44,172.72,68347,/athletes/stephen-blanding,Stephen,Blanding,Southern California,M0,M
1.15017551773607E-129,1,5198,149,281,52,92,231,88,104,28,180.34,1948,/athletes/matt-hilton,Matt,Hilton,Canada West,M0,M
1.34221616738331E-128,1,5198,261,340,27,70,205,97,68,23,170.18,44711,/athletes/andrew-toledo,Andrew,Toledo,Southeast,M0,M
8.75937962855818E-130,1,5198,221,311,30,81,270,82,82,35,175.26,204103,/athletes/tommy-richards,Tommy,Richards,Mid Atlantic,M0,M
1.29702331319474E-128,1,5202,243,338,21,83,243,85,78,32,177.8,73579,/athletes/michael-donnelly,Michael,Donnelly,Northeast,M0,M
4.85386499273852E-128,1,5204,199,341,34,90,220,77,98,22,193.04,94893,/athletes/devin-harvey,Devin,Harvey,Northwest,M0,M
3.39108089634668E-128,1,5205,225,352,17,81,244,90,73,26,175.26,206483,/athletes/craig-mckeown,Craig,Mckeown,Canada West,M0,M
5.11288532155737E-131,1,5206,306,304,21,63,270,83,75,24,177.8,31428,/athletes/alex-king,Alex,King,North Central,M0,M
4.40791035734248E-130,1,5207,221,308,42,77,243,81,79,22,177.8,35222,/athletes/arash-solaimani,Arash,Solaimani,Canada West,M0,M
4.49850495004394E-130,1,5208,261,308,31,76,241,83,88,32,182.88,2216,/athletes/mark-santaniello,Mark,Santaniello,Northwest,M0,M
1.10383560811662E-129,1,5208,177,304,35,82,272,92,78,26,182.88,86201,/athletes/jordan-harris,Jordan,Harris,Mid Atlantic,M0,M
2.21962335414993E-129,1,5208,270,317,26,81,224,80,93,35,187.96,152842,/athletes/william-todd-crosswhite,William,Todd,South Central,M0,M
6.15996678645234E-129,1,5211,270,336,19,83,221,81,79,22,172.72,86624,/athletes/robert-jacobs,Robert,Jacobs,Northern California,M0,M
6.91311223017545E-129,1,5212,268,349,27,86,213,65,87,29,174,16477,/athletes/kurt-southam,Kurt,Southam,Australia,M0,M
1.43039924493058E-130,1,5212,264,308,34,70,241,82,88,28,180.34,222214,/athletes/lee-bink,Lee,Bink,Mid Atlantic,M0,M
3.51437248105162E-132,1,5214,225,228,55,90,231,79,108,29,177.8,53242,/athletes/jimmy-garofalo,Jimmy,Garofalo,Northeast,M0,M
3.76431721683589E-128,1,5214,184,400,24,62,260,96,72,28,170.18,145763,/athletes/michael-bozzelli,Michael,Bozzelli,Northeast,M0,M
2.42247441082631E-130,1,5216,168,300,46,72,251,100,88,33,180.34,55087,/athletes/ray-raddatz,Ray,Raddatz,Northwest,M0,M
2.77060254597313E-130,1,5218,214,292,33,83,254,95,79,36,175.26,96636,/athletes/terry-tkatchuk,Terry,Tkatchuk,Canada West,M0,M
6.15320055554796E-128,1,5219,247,373,6,81,242,89,77,26,178,93394,/athletes/jose-rivera,Jose,Rivera,Latin America,M0,M
3.70490612516101E-129,1,5220,182,325,26,90,264,83,91,32,185.42,60820,/athletes/stew-snyder,Stew,Snyder,Mid Atlantic,M0,M
4.98970628236673E-130,1,5222,180,288,34,90,245,96,84,35,173,34750,/athletes/derek-macdonald,Derek,Macdonald,Canada East,M0,M
2.21742872317282E-129,1,5223,225,296,19,100,242,84,82,35,180,47266,/athletes/ozgur-begen,Ozgur,Begen,Australia,M0,M
1.10569373469304E-130,1,5225,185,325,37,62,272,97,90,24,177.8,42356,/athletes/andrew-massi,Andrew,Massi,Northern California,M0,M
2.10433628216724E-131,1,5226,308,306,16,90,248,1,88,32,182.88,9533,/athletes/gilbert-martinez,Gilbert,Martinez,Southwest,M0,M
8.09809457728178E-130,1,5227,225,314,36,90,211,78,85,33,167.64,9252,/athletes/mark-bellefleur,Mark,Bellefleur,Canada East,M0,M
9.78806542520995E-129,1,5228,225,330,24,96,213,77,70,31,172.72,49939,/athletes/kris-ilgavizis,Kris,Ilgavizis,Northwest,M0,M
2.19082464131339E-130,1,5229,279,338,8,68,270,84,65,19,165,75889,/athletes/jack-poultney,Jack,Poultney,Australia,M0,M
3.49131482229059E-130,1,5230,266,321,31,79,221,78,75,24,172.72,20320,/athletes/levi-sandoval,Levi,Sandoval,Southwest,M0,M
6.86816053419782E-130,1,5231,221,341,30,78,250,78,87,36,177,178352,/athletes/kieron-moran,Kieron,Moran,Australia,M0,M
1.29738116618098E-129,1,5232,251,332,9,90,278,65,84,29,190.5,17754,/athletes/jacob-kilbride,Jacob,Kilbride,Central East,M0,M
2.42736254858773E-129,1,5233,283,361,22,81,216,65,76,40,170.18,34982,/athletes/evan-zaleschuk,Evan,Zaleschuk,Canada West,M0,M
1.39258738145806E-128,1,5233,264,369,7,83,243,75,79,20,183,163354,/athletes/nikola-jevtic,Nikola,Jevtic,Europe,M0,M
2.20667885921636E-131,1,5235,210,255,46,92,230,86,93,28,181,219422,/athletes/renC3A9-theinert,RenC3A9,Theinert,Europe,M0,M
1.53523930645786E-129,1,5238,223,326,35,81,215,90,70,21,180.34,74987,/athletes/zachary-guinter,Zachary,Guinter,Mid Atlantic,M0,M
2.08578338678428E-130,1,5239,228,324,35,83,235,78,85,36,170.18,227183,/athletes/kim-morishita,Kim,Morishita,Northern California,M0,M
5.19314139122834E-130,1,5240,257,351,23,67,242,88,73,30,175.26,117317,/athletes/jc-saegusa,Jc,Saegusa,South Central,M0,M
4.16350222959356E-130,1,5243,242,309,26,90,225,82,77,24,175.26,138053,/athletes/stephen-krofl,Stephen,Krofl,North Central,M0,M
5.90893118465408E-131,1,5244,219,289,34,90,249,80,91,30,182.88,205049,/athletes/conan-mastrangelo,Conan,Mastrangelo,Southern California,M0,M
7.64637252102982E-130,1,5245,223,332,25,81,242,92,73,23,175.26,104174,/athletes/bobby-marturello,Bobby,Marturello,Northwest,M0,M
3.86002832508884E-131,1,5246,270,306,33,75,216,83,72,31,167.64,46807,/athletes/pierre-andrC3A9-paquette,Pierre,AndrC3A9,Canada East,M0,M
9.68153172856469E-131,1,5247,279,291,26,92,215,73,94,34,185.42,37692,/athletes/christopher-raia,Christopher,Raia,South Central,M0,M
1.41953892489647E-128,1,5248,255,341,4,90,220,90,80,36,191,17359,/athletes/maurizio-crespi,Maurizio,Crespi,Europe,M0,M
4.62538417669287E-131,1,5249,300,327,23,81,242,60,66,22,167.64,63873,/athletes/denny-wilson,Denny,Wilson,Northern California,M0,M
1.44948107219155E-130,1,5250,222,316,18,90,275,77,78,39,175.26,119544,/athletes/bryant-albey,Bryant,Albey,South Central,M0,M
2.98182340838662E-130,1,5251,257,317,25,91,228,70,82,27,182.88,68026,/athletes/jeff-engen,Jeff,Engen,Northwest,M0,M
4.65993033994573E-127,1,5252,181,340,42,92,30,85,84,24,177.8,216520,/athletes/caleb-cazier,Caleb,Cazier,Southwest,M0,M
1.03568078667543E-131,1,5253,274,288,15,82,272,85,73,24,172.72,104173,/athletes/ryan-frezza,Ryan,Frezza,Southeast,M0,M
4.38828251471678E-131,1,5254,224,295,38,89,244,80,95,31,187.96,172109,/athletes/james-vance,James,Vance,Southwest,M0,M
3.23258432523374E-132,1,5255,264,309,34,60,245,87,84,36,172,36711,/athletes/garry-oneill,Garry,Oneill,Australia,M0,M
2.21262046439544E-131,1,5256,247,304,23,77,261,91,68,30,170.18,43959,/athletes/nathaniel-burgess,Nathaniel,Burgess,Southeast,M0,M
5.6331823498645E-128,1,5257,255,370,25,89,154,84,91,30,190.5,116880,/athletes/dave-paschal,Dave,Paschal,Southwest,M0,M
1.32852776699864E-130,1,5258,215,304,38,93,210,81,82,33,170.18,72925,/athletes/marcus-george,Marcus,George,South Central,M0,M
5.32316175570685E-131,1,5259,256,309,28,87,240,79,77,33,175.26,118725,/athletes/nick-holt,Nick,Holt,Southwest,M0,M
2.72999792839003E-130,1,5260,273,382,16,60,251,74,78,38,180.34,123683,/athletes/kevin-koch,Kevin,Koch,Northwest,M0,M
3.06063520455051E-132,1,5261,216,261,56,90,218,80,107,26,185.42,28024,/athletes/thomas-webb,Thomas,Webb,South Central,M0,M
2.70331920834612E-131,1,5263,185,286,50,87,221,94,93,39,180.34,8388,/athletes/john-huston,John,Huston,Mid Atlantic,M0,M
1.35006207924255E-131,1,5265,246,298,31,75,243,94,83,30,182.88,45662,/athletes/brian-allen,Brian,Allen,Canada East,M0,M
2.07923941613514E-129,1,5265,168,369,24,89,275,75,95,25,190.5,96295,/athletes/alon-naftali,Alon,Naftali,Southern California,M0,M
1.25453519818997E-129,1,5270,269,373,8,74,242,80,81,43,190.5,11535,/athletes/kurt-revels,Kurt,Revels,South Central,M0,M
1.88868931039465E-131,1,5273,251,295,37,90,212,77,84,28,177.8,5215,/athletes/doan-vinh,Doan,Vinh,Southern California,M0,M
7.54376266220623E-128,1,5274,191,374,47,94,1,1,98,28,185.42,50632,/athletes/gabriel-desgarennes,Gabriel,Desgarennes,Northwest,M0,M
3.30498966856493E-130,1,5275,179,368,35,66,219,103,66,24,157.48,11801,/athletes/andrew-carnovale,Andrew,Carnovale,Canada East,M0,M
1.22430984899748E-129,1,5278,211,339,23,95,214,84,75,29,177.8,68115,/athletes/matt-mazzarella,Matt,Mazzarella,Southeast,M0,M
3.10960447552587E-129,1,5279,201,380,31,89,221,72,81,27,182.88,242344,/athletes/joshua-wethington,Joshua,Wethington,Central East,M0,M
4.19097707100807E-132,1,5280,264,307,25,75,251,82,77,25,177.8,129077,/athletes/andy-etzen,Andy,Etzen,Southern California,M0,M
8.923529878909E-131,1,5281,220,323,30,90,221,82,79,27,172.72,113548,/athletes/roberto-gutierrez,Roberto,Gutierrez,Northeast,M0,M
6.92028567908833E-131,1,5282,192,343,29,79,245,90,79,32,167,206562,/athletes/paul-schultz,Paul,Schultz,Africa,M0,M
1.67153889961751E-132,1,5286,268,308,24,79,267,69,84,39,180.34,47038,/athletes/ben-jussila,Ben,Jussila,Northwest,M0,M
1.54965560924383E-132,1,5287,259,271,34,90,215,83,86,37,170.18,78884,/athletes/john-lancaster,John,Lancaster,Northeast,M0,M
6.21254226668101E-133,1,5288,152,216,38,97,248,102,76,34,177.8,149952,/athletes/jacob-wheeler,Jacob,Wheeler,Southwest,M0,M
3.29673621059606E-132,1,5289,210,270,34,92,250,85,77,33,185.42,47874,/athletes/brendan-harmon,Brendan,Harmon,Southwest,M0,M
1.42631910390949E-130,1,5290,213,324,22,95,243,78,81,29,189,51016,/athletes/marko-dimnik,Marko,Dimnik,Europe,M0,M
6.97299608876898E-132,1,5291,212,290,24,93,265,85,79,24,180.34,46128,/athletes/chuck-reynolds,Chuck,Reynolds,Southeast,M0,M
7.62239159025712E-132,1,5294,222,324,31,78,250,83,91,27,182.88,67670,/athletes/sebastien-brasseur,Sebastien,Brasseur,Canada East,M0,M
2.11952121847461E-131,1,5297,251,341,35,72,211,83,98,31,190.5,10108,/athletes/don-walker,Don,Walker,South Central,M0,M
9.22757926384801E-132,1,5297,236,305,33,91,220,72,78,32,177.8,20766,/athletes/ernesto-benavides,Ernesto,Benavides,South Central,M0,M
8.3237389918002E-132,1,5299,180,288,36,91,241,91,82,27,185.42,68887,/athletes/preston-kern,Preston,Kern,Southern California,M0,M
4.5924294281349E-131,1,5300,220,331,31,90,222,74,82,24,182,40410,/athletes/kim-poulsen,Kim,Poulsen,Europe,M0,M
1.1075588553573E-130,1,5301,217,337,18,94,243,75,77,30,182.88,22429,/athletes/cyle-woodruff,Cyle,Woodruff,Southern California,M0,M
7.79552118258687E-132,1,5302,210,295,31,90,246,87,88,24,193.04,62396,/athletes/andrew-allaire,Andrew,Allaire,Southern California,M0,M
2.71277814769755E-134,1,5303,270,294,30,62,294,72,86,31,185.42,44028,/athletes/aaron-almendariz,Aaron,Almendariz,Northern California,M0,M
1.0556480191652E-130,1,5304,200,346,27,88,240,85,80,18,183,232848,/athletes/vincenzo-eterno,Vincenzo,Eterno,Europe,M0,M
3.02808098973694E-132,1,5305,270,288,28,90,211,80,86,38,182.88,69176,/athletes/jeremy-olive,Jeremy,Olive,Southwest,M0,M
4.64823099812243E-133,1,5306,235,275,36,80,236,95,73,26,175.26,118716,/athletes/mando-macias,Mando,Macias,Southern California,M0,M
4.26696471420194E-132,1,5306,193,302,48,88,223,82,91,35,185.42,247996,/athletes/michael-felder,Michael,Felder,South Central,M0,M
1.84933425444546E-130,1,5308,213,357,30,90,212,75,83,30,182,160778,/athletes/gunnar-pall-stefansson,Gunnar,Pall,Europe,M0,M
9.4140844001397E-133,1,5309,261,303,23,75,243,94,77,29,172.72,16772,/athletes/moses-benny,Moses,Benny,Northern California,M0,M
2.41566513734629E-130,1,5310,249,365,16,84,216,86,78,37,180,209069,/athletes/christian-stebler,Christian,Stebler,Europe,M0,M
4.57696580285442E-132,1,5311,243,317,22,90,245,72,77,34,175.26,123078,/athletes/jose-l-yunen,Jose,L,Southeast,M0,M
4.76405766167353E-133,1,5312,264,303,26,78,255,75,86,33,185,77882,/athletes/alastair-finlay,Alastair,Finlay,Europe,M0,M
3.0226733652699E-134,1,5313,303,289,44,60,224,76,88,33,187.96,3138,/athletes/brad-sarna,Brad,Sarna,Canada West,M0,M
1.85998182772505E-132,1,5314,270,381,19,74,244,3,92,39,180,78983,/athletes/anton-maisey,Anton,Maisey,Australia,M0,M
1.11335407988399E-131,1,5315,262,374,18,67,251,71,70,28,177.8,83785,/athletes/matthew-smith-0,Matthew,Smith,Southeast,M0,M
6.93887230356978E-132,1,5316,223,307,30,91,221,82,83,21,182.88,55262,/athletes/james-harvey,James,Harvey,Southwest,M0,M
2.45951667706967E-133,1,5317,224,269,31,90,250,86,101,29,185.42,75720,/athletes/charles-yohnke,Charles,Yohnke,Mid Atlantic,M0,M
2.17390586119014E-131,1,5318,268,325,12,91,211,83,74,42,172.72,15730,/athletes/ernesto-halim,Ernesto,Halim,Southern California,M0,M
7.96648285593571E-132,1,5321,259,366,16,60,244,93,81,28,182.88,242826,/athletes/miguel-yanes,Miguel,Yanes,Southeast,M0,M
2.14029102884241E-132,1,5323,190,318,34,81,250,88,70,32,175.26,5677,/athletes/michael-sachdev,Michael,Sachdev,Mid Atlantic,M0,M
1.4424760824743E-132,1,5324,255,344,4,60,275,99,73,37,175,74142,/athletes/rodrigo-alonso-garcia,Rodrigo,Alonso,Europe,M0,M
2.05412207690123E-132,1,5326,139,303,52,89,230,89,88,40,180.34,81806,/athletes/paul-markle,Paul,Markle,Southeast,M0,M
2.03563256643506E-131,1,5327,223,379,17,71,252,85,77,31,175.26,210026,/athletes/peter-abreut,Peter,Abreut,Southeast,M0,M
6.36726324890181E-133,1,5328,238,283,30,90,226,87,91,24,185.42,64331,/athletes/kris-oliver,Kris,Oliver,Central East,M0,M
5.82543328401665E-134,1,5329,255,294,28,85,275,67,95,31,182.88,121573,/athletes/colin-price,Colin,Price,Southwest,M0,M
1.27076478400933E-133,1,5330,242,309,34,95,217,1,86,26,178,22268,/athletes/chad-theron,Chad,Theron,Africa,M0,M
3.84323632768136E-130,1,5331,186,424,3,66,281,95,74,32,182.88,10332,/athletes/jesse-martin,Jesse,Martin,Northwest,M0,M
3.25294458456063E-130,1,5334,225,424,14,70,236,88,66,20,172,107596,/athletes/cieran-marshall,Cieran,Marshall,Australia,M0,M
3.0341007935134E-133,1,5335,180,318,28,78,301,85,93,23,190.5,59837,/athletes/eric-albanese,Eric,Albanese,Southern California,M0,M
5.63134951235847E-132,1,5336,180,330,23,91,255,81,82,29,180.34,50291,/athletes/chris-grothe,Chris,Grothe,South Central,M0,M
1.16817691397943E-133,1,5337,301,290,24,86,237,75,82,38,182.88,54875,/athletes/david-collins,David,Collins,Mid Atlantic,M0,M
2.84781085132278E-133,1,5341,234,307,29,84,251,78,80,29,182.88,5835,/athletes/rj-manygoats,Rj,Manygoats,Southwest,M0,M
8.09867000373737E-134,1,5342,195,297,42,90,256,57,103,35,190.5,184480,/athletes/jason-nickerson,Jason,Nickerson,Northeast,M0,M
3.89384773272881E-133,1,5343,225,324,34,78,237,81,78,31,175.26,31905,/athletes/jay-goodman,Jay,Goodman,North Central,M0,M
2.89275219581326E-133,1,5344,216,290,32,96,242,72,88,23,185.42,5073,/athletes/wyatt-fairchild,Wyatt,Fairchild,North Central,M0,M
1.12088702268339E-131,1,5345,267,397,24,65,211,77,70,33,172.72,3931,/athletes/chris-christos,Chris,Christos,Southeast,M0,M
4.30312909111076E-132,1,5347,229,363,25,78,241,75,98,24,193.04,124652,/athletes/garrett-staudermann,Garrett,Staudermann,South Central,M0,M
1.20062958497161E-132,1,5348,180,324,26,87,255,91,79,33,172.72,139811,/athletes/doug-piller,Doug,Piller,Mid Atlantic,M0,M
2.82517688457216E-134,1,5351,192,292,43,78,257,85,107,25,190.5,54806,/athletes/reinaldo-montalvo-0,Reinaldo,Montalvo,Northeast,M0,M
2.28716353186104E-132,1,5353,204,326,21,88,256,90,98,28,198.12,7867,/athletes/brandon-nee,Brandon,Nee,Southwest,M0,M
1.74664744264131E-134,1,5353,230,257,36,92,229,83,79,26,172.72,145351,/athletes/rob-mendizabal,Rob,Mendizabal,Southern California,M0,M
2.89198323881459E-134,1,5356,218,319,17,72,320,89,79,31,180.34,78176,/athletes/jason-sonners,Jason,Sonners,Northeast,M0,M
1.10247906527646E-133,1,5357,212,306,33,86,256,79,96,33,189,182528,/athletes/joe-braund-0,Joe,Braund,Australia,M0,M
2.71356027179536E-130,1,5358,150,403,9,90,247,89,77,32,172.72,3820,/athletes/timmy-baumgartner,Timmy,Baumgartner,Northwest,M0,M
8.8056645892906E-134,1,5359,225,291,32,90,225,83,88,38,175.26,139381,/athletes/scott-puckett,Scott,Puckett,Southeast,M0,M
2.01921583042171E-131,1,5362,216,415,25,71,224,83,73,23,167.64,54194,/athletes/frank-wood,Frank,Wood,Canada West,M0,M
1.86267087949537E-134,1,5363,264,263,30,91,225,78,91,31,190.5,145446,/athletes/josh-schmitt,Josh,Schmitt,Latin America,M0,M
1.5310293332959E-133,1,5364,254,305,21,90,241,79,88,29,185.42,106091,/athletes/jason-kolodziej,Jason,Kolodziej,Southern California,M0,M
9.64022170172485E-135,1,5365,218,276,23,90,288,81,75,31,176,14573,/athletes/steve-stockley,Steve,Stockley,Australia,M0,M
5.187510278351E-133,1,5366,310,357,16,79,212,65,77,21,173,177988,/athletes/yves-andrC3A9-dufour,Yves,AndrC3A9,Canada East,M0,M
4.25342388944067E-132,1,5367,262,369,17,84,213,74,75,30,175.26,121014,/athletes/mikeal-confer,Mikeal,Confer,Northern California,M0,M
4.95864857272329E-134,1,5368,222,303,39,82,223,85,86,33,177.8,12715,/athletes/aaron-hastings,Aaron,Hastings,Southwest,M0,M
3.20364679190817E-135,1,5369,218,262,39,90,246,80,104,35,180.34,45477,/athletes/tommy-renfrow,Tommy,Renfrow,Northwest,M0,M
1.61685443374258E-133,1,5372,240,332,16,81,264,80,69,34,177.8,139848,/athletes/clint-hull,Clint,Hull,Northwest,M0,M
7.2893341040815E-134,1,5373,141,297,54,90,215,85,107,31,182.88,250464,/athletes/will-revis,Will,Revis,Central East,M0,M
9.703710425546E-135,1,5374,156,273,40,90,270,84,91,26,185.42,163880,/athletes/jake-walsh,Jake,Walsh,Central East,M0,M
1.66446204983737E-134,1,5376,247,305,25,85,261,74,79,38,177.8,13546,/athletes/eric-rapisarda,Eric,Rapisarda,Northeast,M0,M
3.21386285157858E-133,1,5378,241,360,21,70,240,87,66,23,172.72,240944,/athletes/blake-hill,Blake,Hill,South Central,M0,M
4.76960733992313E-133,1,5379,225,333,10,94,249,70,84,38,180.34,55709,/athletes/shannon-klier,Shannon,Klier,South Central,M0,M
8.69702089259575E-133,1,5380,210,355,31,81,228,80,84,28,187.96,164087,/athletes/brandon-hurst,Brandon,Hurst,Northwest,M0,M
7.66503221543873E-134,1,5383,284,332,33,76,182,72,98,29,185.42,4571,/athletes/greg-malmberg,Greg,Malmberg,Northeast,M0,M
6.7397142988849E-136,1,5384,257,256,46,83,232,75,100,23,195.58,86535,/athletes/austin-einhorn,Austin,Einhorn,Northern California,M0,M
5.93563185331977E-133,1,5385,195,345,25,79,221,100,69,30,167.64,61428,/athletes/blake-edwards,Blake,Edwards,South Central,M0,M
4.30602537825544E-134,1,5386,257,324,30,79,217,81,72,20,172.72,15065,/athletes/jacob-schmitt,Jacob,Schmitt,Mid Atlantic,M0,M
4.88077526424575E-135,1,5387,225,261,27,96,241,85,83,27,175.26,2161,/athletes/daniel-carter,Daniel,Carter,Southwest,M0,M
1.71742389282354E-135,1,5390,256,251,42,90,187,87,100,28,177.8,154725,/athletes/matthew-kurkjian,Matthew,Kurkjian,Northwest,M0,M
1.43999027659261E-133,1,5391,196,339,37,82,224,80,86,18,182.88,79897,/athletes/jared-francis,Jared,Francis,South Central,M0,M
7.33657877699804E-136,1,5392,231,251,44,90,219,81,93,27,177.8,221692,/athletes/craig-camidge,Craig,Camidge,Mid Atlantic,M0,M
1.7548927351537E-134,1,5393,216,329,26,70,258,92,77,27,177.8,117028,/athletes/richard-madrid,Richard,Madrid,Southern California,M0,M
9.22521176866862E-134,1,5397,225,312,24,88,215,97,73,25,172.72,9874,/athletes/sean-hardy,Sean,Hardy,South Central,M0,M
1.69469156002528E-133,1,5398,260,326,26,89,182,86,60,28,162.56,139215,/athletes/jerry-lamigo,Jerry,Lamigo,Northern California,M0,M
8.52410416229892E-135,1,5399,213,327,21,80,300,77,86,38,187.96,12356,/athletes/jason-burr,Jason,Burr,Central East,M0,M
3.87207171370526E-135,1,5401,284,291,12,82,244,90,70,31,172.72,67251,/athletes/rob-eickhoff,Rob,Eickhoff,Southwest,M0,M
5.55660634425039E-136,1,5403,250,261,15,90,276,87,70,28,170.18,39518,/athletes/sam-ivory,Sam,Ivory,Northwest,M0,M
7.03547125155223E-136,1,5405,230,273,44,78,215,91,104,34,185.42,38365,/athletes/brannon-muska,Brannon,Muska,South Central,M0,M
1.35326705325874E-134,1,5407,223,294,23,92,241,87,75,44,180.34,70207,/athletes/chris-beebe,Chris,Beebe,Mid Atlantic,M0,M
3.13223007090011E-134,1,5409,227,317,29,90,219,75,75,29,180.34,20206,/athletes/jason-taylor,Jason,Taylor,Mid Atlantic,M0,M
9.93897558377659E-137,1,5410,238,273,47,81,249,60,88,33,185.42,10834,/athletes/jeremy-hubbert,Jeremy,Hubbert,Southeast,M0,M
1.49859437441872E-135,1,5411,225,310,32,74,251,81,93,42,184,77914,/athletes/aaron-richards,Aaron,Richards,Australia,M0,M
2.04537695792071E-134,1,5412,234,326,26,77,219,94,65,24,170.18,124870,/athletes/jordan-watts,Jordan,Watts,South Central,M0,M
8.51277332358131E-134,1,5414,270,344,13,85,206,81,68,23,167.64,2983,/athletes/bryan-ohr,Bryan,Ohr,Northeast,M0,M
9.42617593528078E-136,1,5416,305,295,18,75,224,90,85,36,177.8,67867,/athletes/chris-marcus,Chris,Marcus,Southeast,M0,M
