Autoencoder_1,Autoencoder_2,overall-rank, score1, score2, score3, score4, score5, score6,Weight_kg,age,Height_cm,athlete_ID,nameURL,First_Name,Last_Name,Region,sex&division,Gender
2.35576205580014E-043,1,1986,233,303,25,79,215,80,64,31,165.1,81563,/athletes/heidi-sterling,Heidi,Sterling,South Central,F0,F
6.46869832133516E-043,1,1988,215,344,19,79,248,67,68,36,162.56,4069,/athletes/maureen-gelhaye,Maureen,Gelhaye,Northwest,F0,F
4.89650673821804E-043,1,1992,223,304,17,89,240,78,58,29,170.18,16802,/athletes/rosie-plowman,Rosie,Plowman,Europe,F0,F
1.20274613979646E-042,1,1993,255,341,3,72,243,84,55,39,170.18,72367,/athletes/shanon-tipton,Shanon,Tipton,Northern California,F0,F
2.40258774323552E-041,1,1994,244,437,9,63,263,73,54,37,162.56,153845,/athletes/niki-howard,Niki,Howard,Central East,F0,F
2.65618298621653E-044,1,1995,229,267,34,88,213,80,64,28,162.56,58219,/athletes/jen-kelly,Jen,Kelly,Northeast,F0,F
2.57618155053769E-039,1,1998,30,469,2,90,366,85,69,39,172.72,9405,/athletes/kim-ebbert,Kim,Ebbert,Mid Atlantic,F0,F
1.48518121748703E-043,1,2000,193,304,34,80,219,82,67,31,170.18,7742,/athletes/terri-rosen,Terri,Rosen,Central East,F0,F
2.67680169108752E-044,1,2001,248,321,30,70,207,79,100,30,160,47400,/athletes/kim-escano,Kim,Escano,Australia,F0,F
5.33531346833905E-045,1,2002,213,283,40,81,250,62,61,26,167.64,175803,/athletes/kaila-templeton,Kaila,Templeton,Southwest,F0,F
1.79875874348736E-044,1,2003,106,303,50,75,284,87,66,27,167.64,51370,/athletes/laura-lamkin,Laura,Lamkin,Central East,F0,F
1.25226679254127E-043,1,2006,220,330,28,81,236,56,61,34,170.18,40724,/athletes/helene-lamarre,Helene,Lamarre,Canada East,F0,F
1.71068915673423E-038,1,2009,303,431,7,89,50,72,51,28,162.56,52310,/athletes/emily-rose,Emily,Rose,Northwest,F0,F
1.29054254807833E-043,1,2012,262,309,21,83,185,79,61,37,157.48,170508,/athletes/gina-lentz,Gina,Lentz,South Central,F0,F
6.11592728163811E-045,1,2014,221,298,28,68,253,83,52,44,165.1,5092,/athletes/michelle-marshall,Michelle,Marshall,Northeast,F0,F
3.25303086267485E-043,1,2017,209,328,20,78,219,91,54,21,162.56,86324,/athletes/cassie-gamm,Cassie,Gamm,Northwest,F0,F
2.30972433504736E-043,1,2020,228,313,4,88,241,85,50,30,163,241760,/athletes/emma-collins,Emma,Collins,Australia,F0,F
8.72068950816967E-043,1,2021,221,359,5,76,240,84,59,28,165.1,35148,/athletes/shondra-ritter,Shondra,Ritter,Southwest,F0,F
1.60269346871321E-045,1,2024,249,318,36,86,215,3,77,37,160.02,215025,/athletes/karen-sumner,Karen,Sumner,North Central,F0,F
2.63662162659299E-044,1,2028,159,321,52,90,220,51,62,22,162,64756,/athletes/mona-pretorius,Mona,Pretorius,Africa,F0,F
3.91193922365058E-042,1,2028,243,379,11,78,189,79,52,29,160.02,93893,/athletes/lyn-k,Lyn,K,Asia,F0,F
8.68874652804923E-046,1,2030,225,261,42,78,215,81,73,26,172.72,29315,/athletes/hollis-reilly,Hollis,Reilly,Northern California,F0,F
3.92334517533954E-043,1,2031,259,366,20,82,185,57,59,25,155,19221,/athletes/rebecca-hall,Rebecca,Hall,Europe,F0,F
2.67785091543955E-043,1,2034,225,380,22,65,210,81,46,39,150,160207,/athletes/yoko-ukai,Yoko,Ukai,Canada West,F0,F
1.45903537871249E-044,1,2036,212,298,13,90,252,75,58,24,162.56,62864,/athletes/jennifer-vann,Jennifer,Vann,Central East,F0,F
2.54000427408041E-044,1,2037,152,297,39,90,227,77,68,37,172.72,97473,/athletes/lara-ducate,Lara,Ducate,Southeast,F0,F
2.03381769011079E-045,1,2038,255,291,24,75,231,78,54,28,165,18173,/athletes/kenzie-jermey,Kenzie,Jermey,Canada East,F0,F
3.13307385382176E-045,1,2041,260,317,30,74,214,58,66,30,167.64,96694,/athletes/rebecca-remus,Rebecca,Remus,South Central,F0,F
3.65026510471562E-043,1,2042,259,379,15,82,202,53,64,29,162.56,20990,/athletes/karen-cason,Karen,Cason,North Central,F0,F
1.38474228228114E-043,1,2044,217,379,17,64,231,86,54,31,157.48,13775,/athletes/amaria-parker,Amaria,Parker,Southwest,F0,F
2.51038643251226E-045,1,2045,222,303,33,81,221,60,68,40,167.64,18218,/athletes/melissa-brodzinski,Melissa,Brodzinski,Southeast,F0,F
2.98359850961961E-045,1,2046,216,327,36,75,223,57,54,34,154.94,11271,/athletes/tami-mchugh,Tami,Mchugh,Southern California,F0,F
1.75245610164724E-044,1,2048,183,322,32,76,219,83,59,34,165.1,133970,/athletes/mary-fine,Mary,Fine,North Central,F0,F
7.51738879465395E-045,1,2049,210,359,17,61,280,88,64,39,162.56,18030,/athletes/stacie-klopfenstein,Stacie,Klopfenstein,Northwest,F0,F
1.46673737268775E-044,1,2049,180,328,24,80,245,78,54,26,157.48,191342,/athletes/elizabeth-pang,Elizabeth,Pang,Southwest,F0,F
7.07298699764943E-046,1,2052,175,261,31,90,248,84,66,26,165.1,12488,/athletes/jen-duval,Jen,Duval,Central East,F0,F
4.10302658009491E-045,1,2055,223,352,23,65,254,67,54,26,162.56,65597,/athletes/erin-baker,Erin,Baker,Northeast,F0,F
5.91431555192593E-046,1,2056,257,265,32,81,201,82,64,32,172.72,99569,/athletes/marisa-mckay,Marisa,Mckay,Northwest,F0,F
4.12258670825576E-042,1,2057,220,414,2,72,214,90,50,26,160.02,60603,/athletes/dawn-schwarck,Dawn,Schwarck,Southwest,F0,F
2.0454081248254E-045,1,2059,214,302,19,82,260,75,61,36,172.72,92042,/athletes/krissy-ard,Krissy,Ard,Northern California,F0,F
2.5202751247902E-044,1,2060,224,337,11,79,227,79,56,27,162.56,26291,/athletes/pam-wong,Pam,Wong,Southern California,F0,F
1.61389912097395E-046,1,2061,222,310,39,60,243,81,61,30,162.56,29023,/athletes/kara-werner,Kara,Werner,Northern California,F0,F
4.19917644788162E-045,1,2062,215,302,40,92,178,56,66,18,162.56,80135,/athletes/natalya-vakulchik,Natalya,Vakulchik,Northwest,F0,F
3.35742295632855E-045,1,2068,166,327,28,72,256,87,68,35,172.72,58407,/athletes/laura-novotny,Laura,Novotny,Mid Atlantic,F0,F
1.74241168349453E-045,1,2070,230,338,29,69,214,70,59,28,157.48,19856,/athletes/molly-molter,Molly,Molter,Southwest,F0,F
8.26988696685934E-046,1,2071,238,302,14,85,249,69,57,25,162.56,9515,/athletes/laura-pekach,Laura,Pekach,Mid Atlantic,F0,F
9.3133231491472E-046,1,2072,182,325,34,69,246,78,57,27,165.1,184463,/athletes/wendy-showell,Wendy,Showell,Mid Atlantic,F0,F
7.01605436549199E-044,1,2074,141,375,20,74,254,88,55,24,162.56,91891,/athletes/gena-baisa,Gena,Baisa,South Central,F0,F
6.99039355420821E-046,1,2080,269,339,27,75,201,40,61,28,162.56,132441,/athletes/michelle-fontaine,Michelle,Fontaine,Northern California,F0,F
1.86052121143768E-044,1,2081,210,361,11,86,242,67,57,31,157.48,54501,/athletes/emily-pengelly,Emily,Pengelly,Northwest,F0,F
1.20720405673397E-046,1,2083,239,292,35,79,221,56,68,44,177.8,10383,/athletes/dianne-koske,Dianne,Koske,Mid Atlantic,F0,F
1.38449257778294E-046,1,2086,188,280,22,81,275,85,60,39,175.26,3158,/athletes/lillian-mccown,Lillian,Mccown,North Central,F0,F
5.02666750646049E-047,1,2086,225,288,28,70,251,76,68,27,177.8,75267,/athletes/sabrina-padgett,Sabrina,Padgett,North Central,F0,F
4.51973111748627E-045,1,2088,222,365,25,66,206,79,54,27,154.94,78729,/athletes/melanie-gamarra,Melanie,Gamarra,Mid Atlantic,F0,F
4.63710618812996E-046,1,2091,215,310,29,78,213,76,59,32,162.56,25847,/athletes/casey-johnson,Casey,Johnson,Southern California,F0,F
8.79856248585138E-046,1,2093,212,307,31,86,204,74,67,30,167.64,17696,/athletes/michelle-connelly,Michelle,Connelly,Northeast,F0,F
6.54704768461434E-046,1,2094,268,348,22,66,213,60,69,36,175.26,92368,/athletes/stacy-allik,Stacy,Allik,Northwest,F0,F
1.0812489545497E-044,1,2095,228,380,7,63,229,90,44,27,154.94,117460,/athletes/teresa-brachle,Teresa,Brachle,Southwest,F0,F
7.4540804047661E-045,1,2097,169,337,27,90,208,74,63,22,161,8377,/athletes/ellie-carter-silk,Ellie,Carter,Europe,F0,F
1.67560525555276E-046,1,2098,216,307,15,72,245,90,57,34,160.02,2573,/athletes/kristy-taylor,Kristy,Taylor,North Central,F0,F
2.33754006166417E-053,1,2100,262,45,27,81,274,83,64,38,170.18,40843,/athletes/julie-bell,Julie,Bell,Northeast,F0,F
1.07143009048517E-045,1,2101,216,333,23,70,205,90,52,29,157.48,228715,/athletes/amy-slay,Amy,Slay,Northern California,F0,F
1.32586620977087E-047,1,2102,225,264,40,80,211,77,68,25,167.64,101807,/athletes/michelle-armentrout,Michelle,Armentrout,North Central,F0,F
2.26358528975775E-047,1,2103,214,297,30,71,245,78,66,35,165.1,84796,/athletes/michelle-griese,Michelle,Griese,Northern California,F0,F
1.9154024252383E-045,1,2113,195,351,7,73,252,86,47,28,165.1,34496,/athletes/katheryn-malkowych,Katheryn,Malkowych,Central East,F0,F
2.33955582414952E-046,1,2115,180,292,18,90,242,81,64,22,172.72,121476,/athletes/ashley-bertilson,Ashley,Bertilson,Northeast,F0,F
1.18027325931406E-044,1,2116,228,383,1,78,223,74,50,37,157.48,15140,/athletes/kelli-vangilder,Kelli,Vangilder,North Central,F0,F
1.89188764690772E-046,1,2118,201,365,22,66,275,63,54,26,170.18,142109,/athletes/jessica-hoefer,Jessica,Hoefer,North Central,F0,F
2.18278354121548E-048,1,2120,255,267,25,76,236,79,58,28,160.02,53218,/athletes/lindsay-andrew,Lindsay,Andrew,Southwest,F0,F
3.67796694644012E-047,1,2121,140,288,27,80,275,102,53,24,162.56,30839,/athletes/claire-oby,Claire,Oby,Central East,F0,F
2.28199554746636E-047,1,2121,257,315,27,73,220,55,75,39,177.8,156595,/athletes/sarah-lake,Sarah,Lake,Canada East,F0,F
5.41572735322578E-048,1,2123,252,314,19,60,268,84,55,27,165,27430,/athletes/pey-huey-lim,Pey,Huey,Asia,F0,F
3.04638374372914E-047,1,2123,216,297,28,78,219,78,73,19,170.18,29682,/athletes/rachel-davis,Rachel,Davis,Southern California,F0,F
2.5355044197936E-046,1,2127,204,346,13,72,255,77,57,30,170,75978,/athletes/caryl-james,Caryl,James,Europe,F0,F
2.58798076301573E-046,1,2128,259,358,10,65,223,79,51,43,160.02,13598,/athletes/judith-caringola,Judith,Caringola,Mid Atlantic,F0,F
3.12395049815627E-049,1,2128,261,242,33,77,243,70,64,36,177.8,51524,/athletes/amy-power,Amy,Power,Northern California,F0,F
1.52772955543424E-046,1,2131,262,347,16,65,214,76,66,29,175.26,20468,/athletes/amy-hicks,Amy,Hicks,South Central,F0,F
2.7943556824264E-047,1,2132,173,294,26,90,240,75,61,21,157.48,6686,/athletes/sami-zboray,Sami,Zboray,Northeast,F0,F
7.89686103405497E-048,1,2138,228,302,18,69,245,83,64,29,172.72,25572,/athletes/lindsey-abbott,Lindsey,Abbott,Southeast,F0,F
4.68572008591914E-048,1,2140,258,294,24,72,225,73,61,26,175.26,35801,/athletes/jennifer-best,Jennifer,Best,Southwest,F0,F
2.03512922294731E-046,1,2145,266,374,21,61,189,78,59,38,162.56,53468,/athletes/traci-maier,Traci,Maier,Northeast,F0,F
2.22294349679213E-048,1,2147,240,298,22,70,232,80,57,29,160.02,29118,/athletes/katie-inserra,Katie,Inserra,Northwest,F0,F
7.77691251241597E-049,1,2149,221,265,32,82,240,72,68,40,175.26,133082,/athletes/erica-ballinger,Erica,Ballinger,Northern California,F0,F
1.34938052750545E-047,1,2150,119,289,45,90,218,83,64,18,157.48,79732,/athletes/camille-dougherty,Camille,Dougherty,Southeast,F0,F
9.61675800409796E-049,1,2156,217,276,26,81,246,73,70,20,175.26,39176,/athletes/alexandrea-vasquez,Alexandrea,Vasquez,Southern California,F0,F
1.61040705838709E-046,1,2157,215,376,12,70,240,74,54,37,162.56,26552,/athletes/kay-wakatake,Kay,Wakatake,North Central,F0,F
1.09677158495799E-048,1,2158,179,288,38,72,249,80,64,28,177.8,146988,/athletes/emily-vance,Emily,Vance,Southwest,F0,F
5.78985727846862E-049,1,2160,260,294,32,69,216,67,70,23,175.26,19281,/athletes/ashley-ivey,Ashley,Ivey,Central East,F0,F
1.28953131756754E-047,1,2164,185,358,25,69,253,64,61,27,165.1,50725,/athletes/amy-zolendziewski,Amy,Zolendziewski,Mid Atlantic,F0,F
5.27182785728534E-048,1,2165,220,318,12,76,249,75,52,40,162.56,46169,/athletes/kate-hunt,Kate,Hunt,Southern California,F0,F
9.05616336106597E-048,1,2171,264,333,12,76,211,68,69,31,167,28975,/athletes/min-petkovic,Min,Petkovic,Australia,F0,F
1.89362230409053E-050,1,2172,238,237,40,73,220,81,66,27,170.18,56100,/athletes/lisa-covey,Lisa,Covey,Southwest,F0,F
6.0966201395671E-048,1,2177,223,328,25,73,208,74,59,31,167.64,32326,/athletes/jami-taillac,Jami,Taillac,South Central,F0,F
7.77698894853793E-049,1,2177,223,315,31,84,218,28,68,25,170.18,94867,/athletes/holly-kvill,Holly,Kvill,Canada West,F0,F
4.15972200548694E-050,1,2181,223,289,35,63,245,78,65,41,165.1,5771,/athletes/cindy-henson,Cindy,Henson,Canada East,F0,F
5.93248923862546E-049,1,2182,263,334,18,63,245,65,55,36,168,26704,/athletes/april-king,April,King,Australia,F0,F
2.03004938743426E-047,1,2182,207,338,28,77,195,73,57,25,170.18,118204,/athletes/lauren-secondi,Lauren,Secondi,Northeast,F0,F
1.3044013891336E-047,1,2185,258,384,3,63,250,70,54,41,162,14998,/athletes/vanessa-lawgun,Vanessa,Lawgun,Australia,F0,F
4.25474611067767E-048,1,2186,210,334,22,72,210,84,52,23,152.4,61264,/athletes/nicole-falcao,Nicole,Falcao,Northern California,F0,F
2.38050673051758E-048,1,2188,255,345,12,67,226,72,53,29,160.02,7222,/athletes/danielle-burger,Danielle,Burger,Southern California,F0,F
3.22922100900197E-049,1,2189,173,298,44,90,214,51,70,40,157.48,4094,/athletes/deborah-swedlow,Deborah,Swedlow,Central East,F0,F
7.33263588770667E-050,1,2190,235,268,33,80,207,75,66,32,162.56,9786,/athletes/jodi-podolas,Jodi,Podolas,Canada West,F0,F
3.59344670270783E-049,1,2190,215,305,23,80,240,66,57,24,160.02,72077,/athletes/lauren-bradley,Lauren,Bradley,Mid Atlantic,F0,F
2.4355548563946E-048,1,2192,231,311,20,82,201,72,64,24,168,25388,/athletes/peta-mcmillan,Peta,Mcmillan,Australia,F0,F
4.88387162381187E-049,1,2194,217,319,21,69,243,77,58,32,167.64,28805,/athletes/christie-hill,Christie,Hill,Northwest,F0,F
5.40202304372715E-050,1,2195,268,297,21,78,240,47,61,25,167.64,191515,/athletes/kelsey-mcbride,Kelsey,Mcbride,Northeast,F0,F
5.35592673417527E-049,1,2196,234,308,20,76,216,73,52,26,160.02,68458,/athletes/kortney-hartman,Kortney,Hartman,Southwest,F0,F
2.46973571643683E-049,1,2198,212,302,37,73,201,77,57,32,160,102146,/athletes/nelly-fernanda-rodriguez,Nelly,Fernanda,Latin America,F0,F
1.82375687504139E-049,1,2199,217,324,25,74,250,51,61,24,167.64,103210,/athletes/deanna-spracher,Deanna,Spracher,Southwest,F0,F
1.39671895582543E-049,1,2200,214,300,36,81,210,61,77,26,165.1,2411,/athletes/jillian-neimeister,Jillian,Neimeister,Central East,F0,F
5.52600728196315E-050,1,2201,255,304,25,69,224,68,60,36,160.02,149614,/athletes/monica-tibball,Monica,Tibball,South Central,F0,F
1.0298531669306E-050,1,2203,225,273,43,84,219,34,68,27,170.18,20808,/athletes/alana-hoare,Alana,Hoare,Canada West,F0,F
2.13735042589285E-049,1,2205,215,297,30,86,212,66,64,28,160.02,200578,/athletes/mindy-dymon,Mindy,Dymon,Southeast,F0,F
7.7526267355441E-048,1,2206,231,351,4,75,215,78,52,40,160.02,4625,/athletes/liza-nelson,Liza,Nelson,North Central,F0,F
2.35096004382402E-052,1,2208,262,233,41,90,215,4,79,29,167.64,180449,/athletes/adriana-guerrero,Adriana,Guerrero,Northwest,F0,F
1.37403036438096E-049,1,2209,215,291,38,90,186,50,70,23,162.56,18896,/athletes/kara-borzillo,Kara,Borzillo,Northeast,F0,F
1.4552168076577E-048,1,2211,164,319,29,86,235,75,64,40,172.72,39241,/athletes/angie-goodwin,Angie,Goodwin,Southwest,F0,F
2.02321561887112E-048,1,2212,180,358,29,80,224,50,54,31,160.02,6962,/athletes/lezlie-reeves,Lezlie,Reeves,South Central,F0,F
7.71387599713093E-051,1,2214,226,271,21,67,250,91,57,41,162.56,223713,/athletes/ann-bowman,Ann,Bowman,Mid Atlantic,F0,F
2.21819237048859E-049,1,2217,215,293,26,87,215,71,61,29,170.18,85184,/athletes/katie-lowe,Katie,Lowe,Southwest,F0,F
8.32368080202513E-051,1,2219,266,317,29,78,208,4,70,28,162.56,144788,/athletes/jaclyn-zerillo,Jaclyn,Zerillo,Northeast,F0,F
5.20824477921127E-049,1,2221,257,335,30,80,161,48,71,24,164,34928,/athletes/larissa-biggs,Larissa,Biggs,Australia,F0,F
5.01465299368823E-049,1,2224,183,337,27,70,211,85,59,31,157.48,246507,/athletes/karen-bernardo,Karen,Bernardo,Southwest,F0,F
1.98346420721258E-050,1,2229,234,318,32,74,218,33,68,39,175.26,6311,/athletes/liz-higgins,Liz,Higgins,Northern California,F0,F
7.0724050817541E-050,1,2235,217,339,21,60,249,82,63,37,175.26,88018,/athletes/mary-ellen-noringseth,Mary,Ellen,Canada West,F0,F
4.09695261622108E-050,1,2239,203,346,25,61,247,79,64,27,162.56,138629,/athletes/alicia-binggeli,Alicia,Binggeli,Southwest,F0,F
4.74544801375125E-051,1,2240,227,267,15,80,254,79,61,39,172.72,52097,/athletes/jennifer-rulon,Jennifer,Rulon,South Central,F0,F
1.86895439799995E-050,1,2242,215,273,41,86,188,71,70,30,177.8,3098,/athletes/jennifer-woodmansee,Jennifer,Woodmansee,Southwest,F0,F
5.98260882365609E-050,1,2244,214,325,23,76,215,72,63,20,160.02,81597,/athletes/carly-smith,Carly,Smith,Northwest,F0,F
1.68413650553286E-048,1,2245,230,412,12,62,240,69,61,36,165.1,72913,/athletes/amy-hartsock,Amy,Hartsock,South Central,F0,F
3.97036559485472E-052,1,2251,277,305,26,63,248,50,65,34,168,221670,/athletes/jenny-palmqvist,Jenny,Palmqvist,Europe,F0,F
2.76758492621604E-050,1,2252,245,320,24,78,190,60,64,29,160.02,117987,/athletes/jeannette-rainey,Jeannette,Rainey,South Central,F0,F
1.8870093896619E-051,1,2254,213,304,32,65,234,78,61,24,160.02,219037,/athletes/mandi-van-dorn,Mandi,Van,Northern California,F0,F
6.59247673675175E-052,1,2255,235,260,26,76,232,80,59,44,165.1,30834,/athletes/annette-sorkin,Annette,Sorkin,North Central,F0,F
7.4064236907021E-051,1,2257,236,318,25,66,224,69,72,25,178,10324,/athletes/kayla-ryan,Kayla,Ryan,Australia,F0,F
5.63072795852271E-052,1,2259,201,231,29,90,240,78,74,43,180.34,41397,/athletes/sarah-dewberry,Sarah,Dewberry,Central East,F0,F
1.42700328990368E-051,1,2260,260,312,28,61,220,73,64,27,165.1,204092,/athletes/melissa-brandt,Melissa,Brandt,Southeast,F0,F
1.92800788169879E-050,1,2261,144,272,27,90,234,89,69,37,177.8,43899,/athletes/amy-lynch,Amy,Lynch,North Central,F0,F
1.65546399876089E-052,1,2266,218,259,37,79,217,75,66,27,152.4,34858,/athletes/kenzie-rowland,Kenzie,Rowland,Southwest,F0,F
4.62862669567549E-052,1,2267,190,297,28,65,270,82,59,40,162.56,1833,/athletes/krista-clark,Krista,Clark,Southwest,F0,F
1.00390317139855E-051,1,2268,263,288,18,82,230,53,63,36,167.64,11776,/athletes/alexandra-rupp,Alexandra,Rupp,Canada East,F0,F
9.40710338972696E-052,1,2270,234,294,29,68,215,76,68,28,167.64,7958,/athletes/adrian-secrest,Adrian,Secrest,Southeast,F0,F
5.36150468633579E-051,1,2271,182,302,30,70,212,96,67,28,162.56,239279,/athletes/amanda-sturdevant,Amanda,Sturdevant,Southwest,F0,F
3.399175672875E-051,1,2272,265,324,3,66,252,73,62,33,170.18,30965,/athletes/teresa-davenport,Teresa,Davenport,Mid Atlantic,F0,F
1.20667585915244E-049,1,2273,224,278,50,85,15,75,59,29,154.94,3627,/athletes/becky-rich,Becky,Rich,North Central,F0,F
6.37794407750617E-051,1,2273,234,306,14,80,215,72,65,33,162.56,97859,/athletes/cortney-martellucci,Cortney,Martellucci,Northern California,F0,F
1.52176263247595E-050,1,2275,185,358,25,70,240,60,64,40,162.56,94519,/athletes/cheri-ardoin,Cheri,Ardoin,South Central,F0,F
1.40652111743364E-050,1,2276,206,309,36,81,182,68,70,27,175.26,42487,/athletes/lindsay-brase,Lindsay,Brase,Mid Atlantic,F0,F
2.04732213519446E-051,1,2278,267,286,21,77,193,74,64,27,173,210221,/athletes/jamey-olson,Jamey,Olson,Canada West,F0,F
1.24319150741135E-049,1,2280,180,373,2,70,255,84,52,24,157.48,145011,/athletes/elizabeth-rogers-0,Elizabeth,Rogers,Northeast,F0,F
1.52050483771659E-051,1,2282,219,315,23,70,228,71,59,33,162.56,33812,/athletes/nicole-stema,Nicole,Stema,Central East,F0,F
7.54474896815177E-052,1,2283,223,288,34,69,192,82,61,20,165.1,61790,/athletes/jacquie-block-glass,Jacquie,Block,Canada East,F0,F
9.30733357745932E-052,1,2285,236,322,32,66,197,66,59,34,154.94,139009,/athletes/tasha-headon,Tasha,Headon,Canada West,F0,F
8.63035448855236E-051,1,2286,180,367,41,81,191,3,87,29,172.72,209349,/athletes/tanja-duester,Tanja,Duester,Europe,F0,F
9.83377727226966E-052,1,2287,211,304,17,66,246,91,54,28,165.1,120917,/athletes/stephanie-hagler,Stephanie,Hagler,Southeast,F0,F
1.50023700717027E-051,1,2288,226,301,15,70,218,87,59,31,162.56,31546,/athletes/allyson-bristor,Allyson,Bristor,Northwest,F0,F
4.95080842745667E-053,1,2289,315,274,13,62,244,84,67,33,180.34,122882,/athletes/heather-arsenault,Heather,Arsenault,Northeast,F0,F
6.50220001282767E-051,1,2290,261,335,30,76,155,46,66,29,165.1,108510,/athletes/stef-doyle,Stef,Doyle,Northern California,F0,F
5.00011624618163E-051,1,2297,222,343,16,64,214,83,54,21,160.02,60889,/athletes/stephanie-newmarch,Stephanie,Newmarch,Canada West,F0,F
5.37860864684689E-052,1,2303,170,288,46,90,188,61,64,17,157.48,16157,/athletes/briana-springer,Briana,Springer,Northwest,F0,F
1.05249830266464E-052,1,2308,244,229,40,90,116,78,71,27,160.02,104691,/athletes/valarie-perry,Valarie,Perry,Canada West,F0,F
5.50981850352828E-052,1,2310,193,308,30,73,215,75,63,33,170,16606,/athletes/geszti-szilvia,Geszti,Szilvia,Europe,F0,F
6.9541504547814E-053,1,2313,189,314,19,64,290,80,63,36,170.18,194278,/athletes/larissa-pruitt,Larissa,Pruitt,Northwest,F0,F
9.21500483041626E-054,1,2314,255,288,36,82,205,6,68,29,167.64,19563,/athletes/lori-eich,Lori,Eich,North Central,F0,F
2.53852908234576E-053,1,2315,286,266,9,75,221,83,57,25,158,11514,/athletes/sonja-ryan,Sonja,Ryan,Australia,F0,F
9.33306823116733E-051,1,2317,187,360,18,70,198,86,49,34,147.32,22668,/athletes/lindsey-lawrence,Lindsey,Lawrence,Northwest,F0,F
1.68582400313807E-049,1,2319,260,378,1,69,151,94,52,42,160.02,24512,/athletes/carrie-bowman,Carrie,Bowman,Northeast,F0,F
1.6735630165258E-051,1,2321,180,334,24,78,218,69,57,35,162.56,27900,/athletes/rebecca-bucar,Rebecca,Bucar,Northern California,F0,F
5.42621362110854E-051,1,2323,181,349,10,69,229,92,57,37,165.1,15192,/athletes/heather-flynn,Heather,Flynn,Northern California,F0,F
1.18033440229757E-051,1,2324,232,362,24,68,195,53,52,24,156,56601,/athletes/louise-bang,Louise,Bang,Europe,F0,F
5.68543280195027E-050,1,2325,216,433,7,61,251,72,56,35,167.64,75056,/athletes/melissa-ohlson,Melissa,Ohlson,Southeast,F0,F
2.33213845944297E-055,1,2327,222,262,38,66,281,56,61,44,165.1,12167,/athletes/maura-dolan,Maura,Dolan,Northeast,F0,F
8.21806474312794E-053,1,2328,221,284,30,75,181,84,59,32,157.48,19808,/athletes/lindsay-wright,Lindsay,Wright,Southeast,F0,F
1.44218853697719E-053,1,2330,255,287,22,71,220,72,62,28,162.56,76694,/athletes/brooke-fuit,Brooke,Fuit,Southwest,F0,F
1.86208174787373E-052,1,2332,225,323,9,73,241,71,61,23,165.1,69066,/athletes/jennifer-haggett,Jennifer,Haggett,Mid Atlantic,F0,F
3.14507124241292E-053,1,2334,178,298,32,76,235,73,58,34,157.48,46348,/athletes/ivette-davis,Ivette,Davis,Mid Atlantic,F0,F
6.98822737712698E-054,1,2345,220,288,31,87,219,32,75,38,170.18,27329,/athletes/cheryl-paynter,Cheryl,Paynter,Canada East,F0,F
6.23043003440944E-053,1,2347,253,338,5,81,242,26,65,20,169,202306,/athletes/annie-pier-ricard,Annie,Pier,Canada West,F0,F
6.5429382304974E-054,1,2350,261,263,39,74,163,74,65,24,176,8161,/athletes/tina-alldis,Tina,Alldis,Australia,F0,F
7.01829935870224E-052,1,2351,216,353,12,64,222,81,64,31,180.34,36908,/athletes/chrissy-wallis,Chrissy,Wallis,Southeast,F0,F
1.51141519782564E-052,1,2352,219,343,21,73,215,51,68,28,175,243978,/athletes/karin-mC3A5rtensson,Karin,MC3A5Rtensson,Europe,F0,F
1.48206303567666E-052,1,2353,213,297,22,88,191,75,50,29,160.02,144996,/athletes/marissa-hood,Marissa,Hood,Northwest,F0,F
1.11332551533983E-053,1,2354,221,313,17,62,240,85,66,29,165.1,107742,/athletes/gina-oaks,Gina,Oaks,Southern California,F0,F
2.30717766171865E-054,1,2355,214,283,29,69,241,75,57,27,167.64,124862,/athletes/rebecca-gault,Rebecca,Gault,Southwest,F0,F
2.66109626263017E-053,1,2357,171,338,40,66,222,65,64,36,162.56,55859,/athletes/liana-chapman,Liana,Chapman,Southeast,F0,F
9.74510090996905E-053,1,2358,203,312,26,89,212,52,54,33,170.18,374667,/athletes/kristin-buttz,Kristin,Buttz,North Central,F0,F
6.18185762044065E-054,1,2359,159,301,39,68,242,80,71,42,172.72,9251,/athletes/stephanie-last,Stephanie,Last,South Central,F0,F
8.01690006022112E-053,1,2363,264,318,13,74,186,71,58,29,170.18,34058,/athletes/patricia-jackson,Patricia,Jackson,South Central,F0,F
7.36878038037584E-055,1,2366,220,266,33,71,219,76,56,43,165.1,67152,/athletes/molly-gillespie,Molly,Gillespie,South Central,F0,F
4.52134376053404E-054,1,2370,210,273,20,79,218,86,57,42,162.56,149516,/athletes/susan-stephens,Susan,Stephens,Mid Atlantic,F0,F
1.54256299532577E-055,1,2372,219,249,24,85,267,59,70,38,172.72,52395,/athletes/fowler-angie,Fowler,Angie,Southwest,F0,F
6.7288624337998E-053,1,2374,210,340,15,72,231,66,61,24,177.8,43434,/athletes/christina-trufant,Christina,Trufant,Northeast,F0,F
7.1274737178494E-054,1,2376,175,304,20,90,253,32,70,25,180.34,64377,/athletes/jessica-stevenson,Jessica,Stevenson,Southern California,F0,F
2.12548719247498E-053,1,2380,221,316,6,80,233,69,64,30,170.18,31480,/athletes/crystal-schuler,Crystal,Schuler,Canada West,F0,F
